,invoice_id,company_reg_number,invoice_date,invoice_amount,end_date,disputed,paper_or_electronic
33932,62631,20000433,21/1,152.0,5/2,0,e
33933,61695,20000433,27/3,93.0,27/4,0,e
33934,70001,20000433,9/5,153.0,20/8,0,e
33935,56191,20000433,10/6,151.0,26/8,0,e
33936,33326,20000433,4/3,105.0,28/5,0,p
33938,21449,20000434,20/1,102.0,7/3,0,p
33939,16251,20000434,26/1,75.0,17/4,0,e
33940,6742,20000434,28/3,106.0,11/4,0,e
33941,27994,20000434,6/1,114.0,11/3,0,e
33942,50315,20000434,28/11,97.0,8/12,0,e
33943,40076,20000434,27/11,107.0,27/12,0,p
33944,46822,20000434,20/3,105.0,4/5,1,e
33945,51876,20000434,13/6,106.0,26/8,0,p
33946,61772,20000434,8/7,80.0,27/10,0,e
33949,34586,20000434,21/7,84.0,28/9,0,e
33951,57817,20000434,16/5,109.0,26/8,0,e
33952,61086,20000434,7/8,99.0,16/10,0,p
33953,17461,20000434,7/9,109.0,11/12,0,p
33954,7639,20000434,28/1,111.0,26/4,1,e
33955,2362,20000434,18/5,103.0,6/8,0,e
33956,46012,20000434,17/4,86.0,7/6,0,e
33958,35407,20000434,26/1,102.0,16/4,0,p
33959,61734,20000434,21/9,104.0,27/11,1,e
33960,9689,20000434,8/3,86.0,26/6,0,e
33961,62555,20000434,11/4,98.0,28/6,0,e
33962,56647,20000434,6/3,122.0,1/6,0,e
33963,58758,20000434,14/1,91.0,26/3,0,e
33964,42620,20000434,9/7,111.0,26/9,0,e
33965,79625,20000434,6/3,81.0,13/4,0,e
33967,60172,20000434,19/4,116.0,13/5,0,p
33968,64914,20000434,8/6,100.0,26/9,0,e
33969,9088,20000434,8/7,73.0,27/9,0,e
33970,26116,20000434,6/5,118.0,16/6,0,e
33972,53666,20000434,27/6,92.0,28/9,0,p
33975,19235,20000434,27/8,80.0,7/11,0,e
33976,77309,20000434,10/9,117.0,24/11,0,e
33977,9861,20000434,28/11,74.0,12/12,0,e
33978,12945,20000434,10/8,111.0,24/11,0,e
33979,60858,20000434,14/3,113.0,16/5,0,e
33980,14130,20000434,22/4,92.0,24/7,0,e
33981,58959,20000434,5/2,89.0,11/5,0,e
33982,53178,20000434,2/5,122.0,18/8,0,e
33983,26094,20000434,14/1,110.0,15/4,0,p
33985,66108,20000434,21/8,71.0,26/9,0,e
33986,71901,20000434,22/1,115.0,26/4,0,e
33987,79059,20000434,6/6,120.0,21/8,0,p
33990,5605,20000434,28/3,107.0,28/6,0,e
33991,37556,20000434,9/8,95.0,1/10,0,e
33992,17502,20000434,27/1,106.0,16/3,0,p
33993,12211,20000434,27/3,100.0,28/5,0,e
33994,76537,20000434,19/9,85.0,28/11,0,e
33995,59758,20000434,21/1,116.0,15/4,0,e
33996,21278,20000434,26/2,109.0,16/5,0,e
33997,24929,20000434,28/5,93.0,21/7,0,e
33999,51369,20000434,28/6,105.0,13/9,0,p
34000,70181,20000434,6/5,86.0,27/8,0,e
34002,62788,20000434,10/11,104.0,11/12,0,e
34003,715,20000434,12/1,83.0,14/3,0,e
34004,68155,20000434,28/9,87.0,28/12,0,e
34005,10447,20000434,11/3,108.0,17/5,0,p
34006,3436,20000434,12/2,91.0,10/5,0,e
34007,9940,20000434,8/3,123.0,27/4,0,e
34009,42749,20000434,9/5,109.0,26/8,0,p
34011,21531,20000434,21/1,101.0,25/4,0,p
34013,39903,20000434,16/5,99.0,15/8,0,e
34015,26846,20000434,14/9,99.0,15/12,0,e
34016,69764,20000434,8/7,112.0,8/9,1,p
34017,74213,20000434,11/3,103.0,26/6,0,e
34019,75992,20000434,28/4,110.0,12/7,0,e
34020,65666,20000434,18/2,92.0,25/5,0,e
34021,55693,20000434,23/1,112.0,26/4,1,e
34023,58427,20000434,11/3,79.0,11/6,0,e
34024,1789,20000435,8/1,112.0,12/3,0,e
34025,40590,20000435,3/1,111.0,16/3,0,e
34027,65352,20000435,18/4,67.0,28/7,0,e
34028,56922,20000435,9/6,94.0,28/9,0,e
34029,45306,20000435,2/9,91.0,4/12,0,e
34030,24321,20000435,18/4,130.0,26/7,1,e
34031,4092,20000435,16/8,80.0,21/11,0,e
34033,7095,20000435,17/8,66.0,16/11,0,e
34034,49526,20000435,4/1,128.0,3/4,0,e
34035,63995,20000435,14/9,81.0,27/11,0,e
34037,62425,20000435,4/3,65.0,3/5,0,e
34038,3965,20000435,6/1,108.0,15/3,0,e
34039,73724,20000435,8/4,106.0,16/7,0,e
34040,6621,20000435,9/6,78.0,16/8,0,e
34041,577,20000435,21/6,101.0,11/9,1,e
34042,14331,20000435,14/9,85.0,16/11,1,e
34043,27502,20000435,10/3,97.0,21/5,0,e
34044,19963,20000435,3/3,116.0,26/6,0,e
34045,62506,20000435,18/1,70.0,13/3,0,e
34046,49253,20000435,9/4,116.0,15/6,0,e
34047,59399,20000435,9/5,95.0,18/8,0,e
34048,25736,20000435,21/4,70.0,26/6,0,e
34049,40822,20000435,28/3,106.0,13/6,0,e
34050,53115,20000435,10/6,95.0,11/8,0,e
34051,37897,20000435,24/9,76.0,15/12,1,p
34052,49838,20000435,6/7,91.0,24/8,0,p
34053,28538,20000435,18/1,125.0,5/4,0,p
34055,55246,20000435,9/1,85.0,26/4,0,p
34056,8557,20000435,4/5,97.0,11/7,0,e
34057,15468,20000435,9/1,122.0,16/4,0,p
34059,28277,20000435,10/7,80.0,3/10,0,e
34060,44808,20000435,16/5,83.0,16/7,1,e
34061,75575,20000435,8/9,100.0,18/11,0,e
34063,31933,20000435,27/3,78.0,11/6,1,p
34065,53460,20000435,4/5,101.0,24/7,0,e
34066,36886,20000435,8/8,95.0,17/10,0,e
34067,41884,20000435,17/5,81.0,14/8,0,e
34068,2581,20000435,7/9,110.0,27/11,0,e
34069,37637,20000435,9/6,73.0,24/9,1,e
34070,54861,20000435,9/7,108.0,26/10,0,e
34071,70745,20000435,6/1,93.0,21/4,0,e
34072,30304,20000435,13/3,90.0,15/4,0,e
34073,77853,20000435,13/10,100.0,28/12,0,e
34074,38008,20000435,6/11,110.0,9/12,0,e
34075,24589,20000435,9/1,61.0,18/3,0,e
34076,4298,20000435,7/8,106.0,15/10,0,e
34077,77378,20000435,23/8,102.0,24/9,0,e
34078,56969,20000435,6/2,90.0,18/4,0,p
34080,56721,20000435,14/7,79.0,21/9,0,e
34081,47793,20000435,17/9,95.0,7/11,0,e
34082,47031,20000435,8/3,106.0,16/5,0,e
34083,21200,20000435,20/4,110.0,26/7,0,e
34084,17860,20000435,2/7,73.0,14/8,0,e
34085,446,20000435,4/2,94.0,14/5,0,e
34086,70290,20000435,24/5,90.0,13/7,0,e
34088,40221,20000435,27/6,82.0,15/9,0,e
34089,67806,20000435,5/7,91.0,26/10,0,e
34090,27766,20000435,18/4,130.0,14/6,0,e
34091,22350,20000435,17/9,80.0,16/11,1,p
34093,24330,20000435,2/1,62.0,16/3,0,e
34095,30881,20000435,17/1,108.0,2/4,0,e
34096,14396,20000435,28/5,96.0,20/7,0,p
34097,32343,20000435,8/5,80.0,4/7,1,e
34098,60303,20000435,8/6,106.0,11/9,1,e
34099,24095,20000435,9/1,66.0,15/3,1,e
34100,13559,20000435,7/9,98.0,1/11,1,e
34103,43451,20000435,28/8,93.0,28/10,0,e
34105,19935,20000435,8/6,69.0,24/8,0,e
34106,28608,20000435,4/1,120.0,13/2,0,p
34107,22694,20000435,4/3,93.0,24/4,0,e
34108,15180,20000435,17/3,81.0,24/5,0,p
34109,70757,20000435,22/4,101.0,26/7,1,e
34111,9945,20000435,2/5,91.0,26/7,0,e
34112,37117,20000435,25/1,76.0,24/3,0,p
34113,72411,20000436,16/9,231.0,3/10,0,e
34114,67132,20000436,6/5,136.0,19/8,0,e
34115,9970,20000436,21/8,198.0,12/10,0,e
34116,68887,20000436,6/5,156.0,24/8,0,e
34117,59992,20000436,9/9,149.0,3/11,0,e
34118,50825,20000436,9/3,152.0,3/4,1,e
34119,45712,20000436,2/6,209.0,18/9,1,e
34120,65144,20000436,25/3,189.0,19/5,0,e
34121,3210,20000436,27/4,125.0,28/6,0,e
34122,29809,20000436,9/6,195.0,18/8,0,p
34124,14342,20000436,6/6,213.0,26/8,0,e
34127,32906,20000436,9/1,188.0,21/3,0,e
34128,35403,20000436,28/1,140.0,1/3,0,p
34129,66022,20000436,27/9,156.0,12/11,1,e
34130,59237,20000436,28/4,226.0,20/7,0,e
34131,53280,20000436,8/3,168.0,21/6,0,e
34132,65416,20000436,4/3,160.0,17/5,0,e
34133,38526,20000436,8/9,179.0,26/12,0,e
34134,71919,20000436,9/3,123.0,5/6,1,e
34135,52500,20000436,28/1,160.0,25/3,0,e
34136,15884,20000436,12/3,190.0,14/6,0,p
34137,77555,20000436,18/5,148.0,16/7,0,p
34139,45005,20000436,7/8,185.0,28/10,0,e
34141,26087,20000436,25/8,220.0,1/11,0,e
34142,38857,20000436,27/4,139.0,17/7,0,e
34144,2023,20000436,9/4,207.0,27/6,0,p
34146,41991,20000436,8/4,150.0,15/5,0,p
34147,9483,20000436,18/9,201.0,25/12,0,e
34148,60758,20000436,16/2,129.0,17/4,0,e
34149,26567,20000436,23/3,165.0,27/5,0,e
34151,12806,20000436,7/9,162.0,11/11,0,p
34152,78328,20000436,14/5,167.0,12/8,0,e
34153,23830,20000436,12/4,133.0,14/6,0,e
34154,58319,20000436,9/4,157.0,18/5,0,e
34155,49882,20000436,19/6,217.0,24/7,0,e
34156,70926,20000436,4/7,114.0,13/9,0,e
34157,21996,20000438,17/1,436.0,8/4,0,e
34158,43906,20000438,28/6,242.0,17/8,0,p
34159,12462,20000438,27/1,280.0,26/4,0,e
34160,36565,20000438,21/3,443.0,28/5,0,e
34161,52488,20000438,14/9,255.0,28/12,0,e
34162,14367,20000438,10/4,355.0,21/6,0,e
34163,51869,20000438,10/5,315.0,25/8,0,p
34164,22857,20000438,17/7,301.0,1/9,1,e
34165,66124,20000438,6/3,335.0,28/6,0,p
34166,35136,20000438,27/1,329.0,28/3,0,e
34167,55977,20000438,28/8,343.0,18/10,0,e
34168,12923,20000438,9/9,276.0,26/11,0,e
34169,58471,20000438,28/9,337.0,28/10,0,e
34170,59691,20000438,25/4,285.0,26/5,1,p
34171,69480,20000438,25/5,278.0,20/7,0,p
34172,3270,20000438,17/6,349.0,26/8,0,e
34173,34101,20000438,28/4,269.0,13/6,0,e
34175,65664,20000438,8/6,411.0,11/8,0,e
34176,233,20000438,2/6,269.0,14/9,0,p
34177,30850,20000438,6/3,347.0,21/5,0,e
34178,68445,20000438,6/9,261.0,11/12,1,p
34179,62973,20000438,8/3,299.0,26/6,0,e
34182,42507,20000438,6/1,319.0,11/3,0,e
34183,43210,20000438,7/6,367.0,28/8,0,e
34184,62513,20000438,17/9,265.0,6/12,0,e
34186,63328,20000438,14/3,296.0,20/6,1,e
34187,51907,20000438,5/10,300.0,26/11,0,e
34188,9871,20000438,6/9,370.0,12/12,1,e
34189,73108,20000438,8/1,292.0,26/3,0,e
34190,38930,20000438,1/1,300.0,18/3,0,e
34191,5139,20000438,19/4,374.0,1/5,0,e
34192,50633,20000438,7/4,326.0,24/5,0,e
34193,6059,20000438,8/9,265.0,27/12,0,p
34194,57351,20000438,6/3,291.0,19/5,1,e
34195,55106,20000438,10/5,393.0,21/8,0,p
34197,52224,20000438,8/9,364.0,12/11,0,e
34198,19810,20000438,14/3,252.0,21/6,0,e
34199,51787,20000438,3/8,318.0,12/11,0,e
34200,20826,20000438,17/3,376.0,9/6,0,p
34201,6951,20000438,16/8,280.0,21/10,1,e
34202,52072,20000438,25/2,344.0,28/5,0,e
34203,41282,20000438,17/1,351.0,16/4,0,e
34206,76093,20000438,12/6,342.0,27/9,0,e
34207,64968,20000438,14/6,290.0,7/9,0,p
34208,77322,20000438,21/4,329.0,13/6,0,e
34209,74775,20000438,12/3,285.0,17/4,0,e
34210,53371,20000438,18/2,365.0,18/4,0,e
34211,47840,20000438,15/4,292.0,6/6,0,p
34212,46639,20000438,2/4,338.0,27/7,0,e
34213,75756,20000438,2/4,379.0,21/7,1,p
34214,8167,20000438,9/1,286.0,10/3,0,e
34215,31428,20000438,4/3,331.0,27/5,0,e
34217,38785,20000438,7/6,261.0,4/8,0,e
34218,28078,20000438,28/4,407.0,14/6,0,e
34220,24148,20000438,11/4,405.0,18/5,0,e
34221,8621,20000438,6/5,353.0,27/6,0,p
34222,10262,20000438,17/6,269.0,13/9,0,e
34223,63075,20000438,18/4,347.0,26/7,0,e
34224,47247,20000438,26/9,338.0,24/12,0,e
34225,26737,20000438,8/3,282.0,25/6,1,p
34226,73232,20000438,14/3,300.0,4/6,0,e
34227,18603,20000438,2/3,334.0,16/5,0,e
34228,68731,20000438,14/5,331.0,28/8,0,e
34231,37573,20000438,28/9,368.0,12/11,0,p
34235,56508,20000438,6/4,294.0,27/6,0,e
34236,52772,20000438,19/1,233.0,8/4,1,e
34237,3330,20000438,27/5,355.0,2/8,0,e
34238,67948,20000438,6/1,388.0,24/3,0,p
34239,58619,20000438,19/3,257.0,24/5,0,e
34240,77290,20000438,25/9,394.0,21/11,0,e
34241,69898,20000438,27/9,314.0,15/11,0,p
34242,10100,20000438,17/8,294.0,14/10,0,e
34244,61456,20000438,6/1,248.0,11/3,0,e
34246,68401,20000438,27/1,352.0,27/4,0,e
34247,75239,20000438,25/9,295.0,24/12,0,p
34248,15714,20000438,25/6,245.0,26/8,1,e
34249,7631,20000438,5/8,426.0,25/10,0,p
34250,45619,20000438,8/1,291.0,24/3,1,e
34251,67571,20000438,8/3,348.0,28/6,1,e
34252,4649,20000438,16/9,275.0,13/11,0,p
34253,48688,20000438,9/7,247.0,27/10,0,e
34254,14108,20000438,27/2,314.0,15/5,0,p
34256,42456,20000438,11/1,275.0,28/3,0,e
34257,14798,20000438,11/6,269.0,12/8,1,e
34258,17698,20000438,12/8,400.0,25/10,0,e
34260,16091,20000438,14/9,265.0,16/11,0,e
34261,47624,20000438,5/1,366.0,20/3,1,e
34264,67802,20000438,10/8,293.0,4/10,0,e
34265,21258,20000438,18/3,375.0,13/5,0,e
34266,20527,20000438,27/3,265.0,28/6,0,e
34267,51188,20000438,12/8,356.0,17/10,0,e
34269,20128,20000438,28/7,308.0,6/9,0,e
34271,20426,20000438,4/3,309.0,20/5,1,e
34272,60915,20000438,7/8,341.0,28/9,0,e
34273,4713,20000438,9/1,252.0,5/3,0,e
34274,47556,20000438,11/3,349.0,18/6,0,e
34275,50880,20000438,28/8,344.0,11/11,0,p
34276,63297,20000438,18/8,303.0,12/11,1,e
34277,57665,20000438,6/3,328.0,27/5,0,e
34278,56742,20000438,10/8,240.0,21/11,0,e
34279,6808,20000438,5/4,388.0,28/7,0,e
34281,24535,20000438,19/11,341.0,26/12,0,p
34282,47242,20000438,26/6,343.0,28/8,0,e
34283,64878,20000438,14/5,340.0,13/7,0,e
34284,38707,20000438,27/4,219.0,17/6,0,p
34285,73392,20000438,28/9,355.0,15/11,0,e
34286,39562,20000438,27/1,357.0,11/4,0,e
34288,36099,20000438,17/9,362.0,24/11,0,p
34289,40157,20000438,14/3,334.0,27/6,0,e
34290,12189,20000438,2/9,357.0,15/11,0,e
34292,47452,20000438,5/1,364.0,15/3,0,e
34293,63696,20000438,9/6,264.0,21/9,0,e
34294,77826,20000438,8/1,345.0,2/3,0,e
34295,77731,20000438,18/3,251.0,28/5,0,p
34296,36856,20000438,5/4,342.0,1/6,0,e
34298,71439,20000438,27/9,210.0,21/11,1,e
34299,73000,20000438,19/9,344.0,12/11,0,e
34300,2250,20000438,27/7,300.0,4/9,0,e
34301,61962,20000438,4/1,302.0,18/3,0,e
34302,77109,20000438,14/11,394.0,27/12,0,p
34303,10434,20000438,10/3,274.0,9/5,0,e
34304,31413,20000438,28/1,385.0,16/3,1,e
34306,47891,20000438,23/9,346.0,1/11,0,e
34307,40403,20000438,14/1,318.0,23/2,1,p
34308,46051,20000438,18/1,380.0,28/3,0,e
34309,14023,20000438,28/9,257.0,26/12,0,p
34310,23770,20000438,9/9,397.0,21/11,1,e
34311,34753,20000438,9/6,306.0,24/9,0,p
34312,23302,20000438,4/3,297.0,17/5,0,e
34313,65163,20000438,14/8,352.0,3/10,0,e
34315,41588,20000439,3/9,151.0,12/11,0,e
34316,45509,20000439,19/5,138.0,26/7,0,e
34317,57501,20000439,20/3,150.0,21/4,1,e
34318,38178,20000439,10/11,119.0,20/12,0,e
34319,5057,20000439,17/5,146.0,28/8,0,p
34320,28750,20000439,5/8,153.0,13/10,0,e
34321,23109,20000439,5/7,101.0,17/10,0,p
34322,77552,20000439,6/1,141.0,1/3,0,e
34323,64162,20000439,27/3,144.0,15/6,0,e
34324,939,20000439,6/6,137.0,5/8,0,e
34325,55924,20000439,9/1,144.0,26/3,0,p
34326,21980,20000439,7/8,142.0,9/10,0,e
34327,5283,20000439,23/4,140.0,11/6,0,e
34328,357,20000439,4/1,142.0,2/3,0,p
34329,11486,20000439,25/5,116.0,19/7,0,e
34331,40549,20000439,6/1,148.0,17/4,0,e
34332,77,20000439,14/8,109.0,28/11,1,e
34333,61505,20000439,28/3,174.0,20/6,0,e
34334,73299,20000439,19/4,115.0,15/5,0,e
34335,68995,20000439,27/3,152.0,17/5,0,e
34336,54171,20000439,9/8,150.0,17/10,0,e
34337,77807,20000439,4/4,107.0,26/7,0,e
34338,27199,20000439,27/4,119.0,11/5,1,e
34339,27203,20000439,8/9,142.0,28/11,1,p
34340,45842,20000439,21/8,175.0,25/9,0,e
34341,815,20000439,10/7,108.0,11/10,0,p
34343,25543,20000439,6/3,159.0,11/4,0,p
34344,866,20000439,17/1,90.0,28/3,0,p
34345,43563,20000439,6/9,180.0,21/11,0,p
34347,49677,20000439,28/1,122.0,16/4,0,p
34348,57147,20000439,17/7,149.0,8/9,0,e
34350,20713,20000439,3/1,129.0,26/3,0,e
34351,28511,20000439,21/6,105.0,26/8,0,e
34353,59194,20000439,21/9,163.0,18/12,0,p
34354,59120,20000439,11/9,90.0,17/12,0,p
34355,50336,20000439,27/4,144.0,11/6,0,e
34356,9632,20000439,9/5,138.0,26/8,1,e
34359,44352,20000439,14/9,149.0,16/12,0,e
34360,46458,20000439,20/4,97.0,7/6,0,e
34361,7543,20000439,4/1,175.0,13/3,0,p
34362,49528,20000439,17/7,129.0,13/9,0,e
34363,41892,20000439,28/9,120.0,11/11,1,e
34364,544,20000439,25/8,123.0,11/10,0,e
34365,29351,20000439,8/8,162.0,1/11,0,e
34366,34397,20000439,9/7,111.0,26/8,0,e
34367,74267,20000439,25/3,152.0,26/5,0,e
34368,41497,20000439,7/8,122.0,18/11,0,p
34369,20107,20000439,17/6,135.0,24/8,0,e
34371,64849,20000439,26/6,128.0,16/9,0,e
34373,36444,20000439,4/7,140.0,13/9,0,p
34374,78351,20000439,17/3,127.0,27/5,1,e
34375,44907,20000440,25/9,312.0,26/12,1,e
34376,39910,20000440,6/11,252.0,21/12,0,e
34377,68504,20000440,11/9,196.0,26/11,0,p
34378,69922,20000440,28/1,223.0,26/3,0,e
34379,78868,20000440,11/3,262.0,15/6,0,e
34381,13392,20000440,23/1,232.0,24/3,0,e
34382,4867,20000440,8/3,247.0,24/6,0,e
34383,11731,20000440,7/4,218.0,27/6,1,e
34384,72926,20000440,17/8,257.0,15/11,0,e
34385,41119,20000440,6/9,219.0,25/10,0,e
34386,67394,20000440,28/6,194.0,11/8,0,e
34387,76985,20000440,25/9,295.0,14/12,0,p
34388,76428,20000440,18/1,260.0,16/3,0,e
34389,47600,20000440,8/3,179.0,26/5,0,e
34390,46043,20000440,14/3,223.0,18/5,0,p
34391,23167,20000440,10/3,300.0,28/5,0,p
34392,43443,20000440,27/4,240.0,11/7,0,e
34393,37386,20000440,16/8,215.0,28/11,0,p
34396,31315,20000440,18/3,214.0,16/5,0,p
34397,20743,20000440,4/8,232.0,25/11,0,e
34399,3339,20000440,4/1,217.0,24/4,0,e
34401,15994,20000440,7/1,285.0,15/3,0,e
34402,14156,20000440,27/7,177.0,26/8,0,e
34403,34096,20000440,9/11,287.0,25/12,0,e
34404,54259,20000440,18/3,204.0,26/5,0,p
34405,54388,20000440,26/1,243.0,15/4,1,e
34406,42411,20000440,20/6,213.0,11/9,0,p
34407,804,20000440,22/8,304.0,13/9,1,e
34408,79451,20000440,14/8,166.0,26/11,0,e
34409,30220,20000440,21/1,278.0,11/3,0,e
34410,72271,20000440,6/4,265.0,24/6,0,e
34411,2513,20000440,26/1,162.0,11/3,0,p
34412,9659,20000440,21/4,307.0,21/6,0,e
34413,71120,20000440,4/7,189.0,17/9,1,e
34415,20233,20000440,8/5,265.0,11/8,0,p
34416,34002,20000440,2/8,273.0,28/10,0,p
34417,58867,20000440,26/3,220.0,24/5,0,e
34418,66104,20000440,13/6,238.0,25/8,0,p
34420,68113,20000440,2/4,281.0,11/6,1,e
34423,8909,20000440,27/3,178.0,13/6,0,e
34425,2004,20000440,18/6,237.0,3/8,0,e
34426,1521,20000440,27/6,255.0,26/8,0,e
34428,2191,20000440,9/4,234.0,9/6,0,e
34429,53518,20000440,8/4,182.0,11/6,0,e
34430,1662,20000440,10/5,286.0,21/6,0,e
34431,78928,20000440,9/9,167.0,11/11,0,p
34432,55397,20000440,14/1,316.0,26/3,0,p
34433,24326,20000440,13/5,164.0,13/7,0,e
34434,47115,20000440,11/4,259.0,26/5,0,p
34435,56825,20000440,23/1,213.0,25/3,1,p
34436,53529,20000440,2/4,270.0,3/6,0,p
34437,57015,20000440,17/6,271.0,17/8,0,e
34438,47665,20000440,26/1,175.0,15/3,0,e
34439,54111,20000440,2/4,268.0,21/5,0,e
34440,58545,20000440,14/7,267.0,28/9,0,e
34442,7190,20000440,14/8,236.0,28/10,0,e
34443,75488,20000440,4/1,193.0,16/3,0,e
34446,34427,20000441,8/4,136.0,3/7,0,p
34448,41085,20000441,4/4,99.0,24/6,0,p
34449,75048,20000441,14/1,102.0,26/4,0,e
34450,63310,20000441,7/4,122.0,18/7,0,e
34451,59129,20000441,8/9,154.0,26/12,0,e
34452,10821,20000441,12/4,96.0,11/6,0,p
34453,61156,20000441,3/5,118.0,11/7,0,p
34454,72392,20000441,3/3,135.0,3/5,0,p
34455,24318,20000441,9/3,143.0,21/6,0,e
34456,34529,20000441,8/10,121.0,9/12,0,e
34458,54776,20000441,4/3,104.0,5/6,0,e
34459,36697,20000441,10/4,122.0,20/7,0,e
34460,76564,20000441,18/3,132.0,28/5,0,p
34461,70789,20000441,14/1,91.0,4/4,1,e
34462,59761,20000441,14/6,154.0,25/8,0,p
34463,2175,20000441,9/9,89.0,11/11,1,e
34464,42332,20000441,18/6,143.0,24/9,0,p
34465,49489,20000441,18/3,106.0,16/4,1,p
34466,23780,20000441,20/3,133.0,17/6,1,e
34467,23856,20000441,16/5,142.0,26/7,0,e
34468,21754,20000441,9/4,86.0,15/6,0,p
34469,76297,20000441,5/8,142.0,13/10,0,e
34470,18449,20000441,14/5,141.0,26/8,0,e
34471,75859,20000441,27/6,127.0,21/7,0,e
34472,41371,20000441,8/9,83.0,24/11,0,e
34473,34941,20000441,17/6,164.0,24/8,0,e
34475,59009,20000441,19/4,144.0,1/6,0,e
34477,312,20000441,28/9,107.0,4/12,0,e
34478,56555,20000441,27/1,103.0,27/3,0,e
34479,52346,20000441,4/6,122.0,15/8,0,e
34480,12447,20000441,18/3,142.0,13/4,0,e
34481,3507,20000441,6/9,115.0,14/12,0,e
34482,76391,20000441,12/1,122.0,28/4,0,e
34483,48747,20000441,14/9,106.0,15/12,1,e
34484,57944,20000441,16/3,154.0,21/5,1,e
34485,52727,20000441,26/9,102.0,17/11,0,e
34487,73662,20000441,10/5,121.0,13/8,0,p
34488,60482,20000441,18/9,141.0,28/11,0,e
34489,4873,20000441,17/7,107.0,28/10,0,e
34490,7956,20000441,10/1,132.0,25/4,0,e
34491,72920,20000441,13/3,149.0,16/4,0,p
34492,16778,20000441,14/9,111.0,27/11,1,e
34493,10352,20000441,27/8,91.0,22/11,0,p
34494,1016,20000441,22/9,127.0,1/11,0,e
34495,8772,20000441,2/8,159.0,24/11,0,e
34496,27896,20000441,14/3,115.0,15/6,0,e
34497,54654,20000441,24/3,92.0,12/6,0,e
34498,29244,20000441,26/9,139.0,11/10,0,p
34499,63810,20000441,8/3,104.0,17/5,0,e
34500,48035,20000441,10/9,144.0,25/11,1,p
34501,58664,20000441,20/4,132.0,7/7,0,e
34502,5960,20000441,28/9,118.0,21/12,0,e
34503,70578,20000441,9/7,84.0,17/10,0,e
34504,44014,20000441,14/1,149.0,21/4,0,p
34508,29949,20000441,6/4,101.0,26/7,0,e
34509,64505,20000441,24/3,163.0,24/5,0,e
34510,20299,20000441,11/5,115.0,14/8,0,e
34511,58975,20000441,27/8,126.0,27/10,0,e
34513,39811,20000441,4/11,127.0,27/12,0,e
34514,28105,20000441,28/9,158.0,26/11,0,p
34515,11826,20000441,14/1,93.0,5/3,1,e
34516,20630,20000441,3/9,143.0,24/12,0,e
34517,69979,20000441,25/6,114.0,8/9,0,e
34519,29560,20000441,6/1,117.0,11/2,0,e
34520,77676,20000441,19/3,105.0,21/6,0,e
34521,46408,20000441,11/2,122.0,26/4,0,p
34522,2073,20000441,14/9,131.0,24/10,0,e
34523,53609,20000441,27/5,124.0,26/8,0,p
34524,79154,20000441,26/9,95.0,28/11,0,e
34525,54522,20000442,14/8,222.0,11/10,0,p
34526,67009,20000442,11/5,240.0,27/6,0,e
34527,17260,20000442,23/1,156.0,12/3,0,e
34528,70029,20000442,22/5,250.0,21/8,0,e
34529,43055,20000442,2/11,197.0,8/12,0,e
34530,4624,20000442,24/5,207.0,27/8,0,e
34531,28461,20000442,27/4,147.0,7/5,0,e
34532,9623,20000442,21/3,240.0,26/6,0,e
34533,35749,20000442,6/3,238.0,25/4,1,e
34534,24401,20000442,26/8,132.0,11/11,0,e
34536,48073,20000442,9/9,212.0,3/11,0,e
34537,47867,20000442,10/1,171.0,26/3,0,e
34538,21914,20000442,6/9,206.0,6/11,0,e
34540,50398,20000442,22/7,209.0,28/9,0,e
34543,77858,20000442,9/6,123.0,3/9,0,p
34544,4170,20000442,18/8,216.0,17/10,1,p
34545,15126,20000442,16/4,223.0,14/6,0,e
34546,69514,20000442,5/1,201.0,21/4,0,e
34547,67482,20000442,27/2,177.0,13/5,0,e
34548,47901,20000442,17/8,196.0,21/11,0,p
34549,43300,20000442,3/3,212.0,21/5,0,p
34550,16198,20000442,9/8,216.0,25/10,1,p
34551,52455,20000442,7/9,185.0,18/12,0,p
34552,8690,20000442,4/3,199.0,26/6,0,e
34553,44339,20000442,2/1,236.0,21/4,0,e
34556,1164,20000442,18/5,192.0,11/6,0,e
34557,56966,20000442,21/8,239.0,4/10,0,e
34559,31826,20000442,27/1,196.0,14/4,0,p
34560,56850,20000442,17/4,246.0,17/7,1,e
34562,70876,20000442,2/9,244.0,28/11,0,p
34563,18812,20000442,11/9,180.0,15/12,0,p
34564,10533,20000442,23/4,216.0,1/7,0,e
34565,69666,20000442,28/3,181.0,16/5,0,p
34568,67925,20000442,19/7,235.0,11/9,0,e
34569,31094,20000442,7/7,172.0,1/10,0,e
34570,48251,20000442,9/1,247.0,12/3,0,e
34571,3212,20000442,13/3,133.0,1/6,0,p
34572,71230,20000442,11/9,208.0,15/11,0,e
34573,4487,20000442,27/6,239.0,11/9,0,p
34574,31219,20000442,17/4,218.0,26/6,0,p
34575,45188,20000442,25/1,209.0,12/3,0,e
34578,58357,20000442,8/1,221.0,23/3,0,p
34579,53130,20000442,8/1,228.0,9/3,0,e
34580,34381,20000442,17/5,209.0,27/7,0,e
34581,60543,20000442,9/8,217.0,24/10,0,e
34585,62733,20000442,24/9,211.0,15/11,0,e
34586,17304,20000442,14/7,206.0,20/10,0,e
34587,523,20000442,8/7,132.0,27/10,0,p
